Country Name,Country Code,Series Name,Series Code,2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015]
Virgin Islands (U.S.),VIR,Population growth (annual %),SP.POP.GROW,-0.471640678399366,-0.432595819529278,-0.395928119020198,-0.35593743409178,-0.310759832621892,-0.261338011929093,-0.218811336994337,-0.182132486647949,-0.157703864887906
Virgin Islands (U.S.),VIR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.98,2,2.01,2.03,2.05,2.06,2.08,2.09,2.11
Virgin Islands (U.S.),VIR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,36.3233096750093,35.3630588922897,34.5820141256698,33.9917906618779,32.9510875267947,31.4720357941834,30.0624972165729,28.6934168537998,27.3328337814607
Virgin Islands (U.S.),VIR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.33,50.179,49.579,48.609,48.272,50.589,54.139,53.371,53.529
West Bank and Gaza,PSE,Population growth (annual %),SP.POP.GROW,2.39326476511584,2.42553777623863,2.45703865277568,2.48654993848325,2.51178246264674,2.5330114844554,1.98868634871278,2.24610527580178,2.29048005844149
West Bank and Gaza,PSE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4310,4720,4270,3700,4200,4190,3930,3900,3670
West Bank and Gaza,PSE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.311,3.375,3.442,3.511,3.591,3.674,3.771,3.887,3.977
West Bank and Gaza,PSE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.5755610217901,6.42766821110134,6.33078249065309,6.25968872868935,6.15223930136959,6.02159302379231,5.8956204244263,5.77742703740944,5.6732480228244
West Bank and Gaza,PSE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,18.934,17.545,16.431,18.383,17.665,17.665,17.435,17.998
"Yemen, Rep.",YEM,Population growth (annual %),SP.POP.GROW,3.00980765711571,2.87334358526139,2.74426152997255,2.87320414785733,2.96633475184571,2.96037896642737,3.01222786189552,3.00213847021681,3.04025873247851
"Yemen, Rep.",YEM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,740,880,970,1030
"Yemen, Rep.",YEM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.59,4.593,4.597,4.6,4.603,4.607,4.61,4.613,4.617
"Yemen, Rep.",YEM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.45652562326045,4.45661395771839,4.48784352689838,4.53929763547705,4.58996033784242,4.6402037799498,4.70118599108937,4.77460129308295,4.86214796301879
"Yemen, Rep.",YEM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,4.939,4.977,5.027,5.025,5.064,5.087,5.113,5.155,5.207
Zambia,ZMB,Population growth (annual %),SP.POP.GROW,2.79406758723844,2.76365042984169,2.81534240626742,2.9041649369132,2.96162166175699,3.0060186177754,3.06754137743233,3.09409054089327,3.12013727876838
Zambia,ZMB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1290,1160,1040,1120,1380,1390,1260,1320,1530
Zambia,ZMB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.101,4.175,4.246,4.323,4.418,4.492,4.567,4.669,4.775
Zambia,ZMB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.38198453842374,3.33199005116052,3.30493021951048,3.29633070676662,3.28155129682891,3.26737845026701,3.26187411030728,3.26498838515643,3.27365198308328
Zambia,ZMB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,53.931,53.968,54.131,54.406,52.162,52.144,52.053,51.969,51.893
Zimbabwe,ZWE,Population growth (annual %),SP.POP.GROW,1.67709591394986,1.7062092862652,1.72601114303872,1.65935280874134,1.56353351552455,1.48741637841697,1.44285382068925,1.38820029316449,1.3399592762046
Zimbabwe,ZWE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2060,1960,1740,1690,2170,2140,1680,1240,1330
Zimbabwe,ZWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.724,3.767,3.765,3.754,3.748,3.744,3.768,3.828,3.911
Zimbabwe,ZWE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.57179497952316,6.58673179239108,6.59813745482187,6.60404178443864,6.55417653933475,6.46299797534687,6.35190715326471,6.22569850042721,6.08334705987886
Zimbabwe,ZWE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.677,59.769,60.121,59.525,60.719,60.652,60.589,60.537,60.501
Africa Eastern and Southern,AFE,Population growth (annual %),SP.POP.GROW,2.52081808291359,2.59275445199729,2.6494391643563,2.69951609745311,2.72168052257397,2.73426282366823,2.64206728810391,2.64074325542301,2.69683038788555
Africa Eastern and Southern,AFE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1549.41197158948,1535.0488865124,1452.45682585473,1381.68607944239,1489.93837613584,1427.54020722852,1361.3505808165,1389.99392599892,1523.36878860817
Africa Eastern and Southern,AFE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.22377147390389,4.28703336709338,4.3506825352307,4.41297254940111,4.47133814751909,4.52144320133481,4.56988358574791,4.61574383851019,4.676508011604
Africa Eastern and Southern,AFE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.85353173419715,5.80544611517879,5.77714314489251,5.75932501219472,5.72192420357706,5.66874673438908,5.62381960479071,5.59152162738095,5.56804904763911
Africa Eastern and Southern,AFE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,64.0752066478055,60.4451440611472,60.2795457663933,59.7730096303287,61.3569933667718,61.8404685596568,62.3954738998862,63.1207792478094,63.7123246891594
Africa Western and Central,AFW,Population growth (annual %),SP.POP.GROW,2.38620356038992,2.33227039388145,2.3638289749527,2.38917570433681,2.44004800908883,2.53362052736347,2.62629564056769,2.67291294656133,2.69935903335602
Africa Western and Central,AFW,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1697.19070871757,1792.83149021441,1746.69710724196,1690.499514942,1687.60035253913,1614.09781615627,1584.33901691847,1765.8007908374,1989.45111435718
Africa Western and Central,AFW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.49770681255146,4.56335400847357,4.63774085975902,4.7073988083188,4.82913447807754,4.96257068098246,5.09888534179775,5.22897623531264,5.34659582634864
Africa Western and Central,AFW,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.35486931780497,5.35196199025175,5.35875609840461,5.37962970801306,5.39950412997055,5.41240904237989,5.43141159475665,5.45661899736671,5.4845790562945
Africa Western and Central,AFW,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,66.3493449010648,64.7385209779595,64.780003166331,64.4391106612636,65.1782237637376,65.4250728209457,65.7237315331615,66.2334552197649,66.4613903038806
Arab World,ARB,Population growth (annual %),SP.POP.GROW,2.25586602644063,2.29741398218854,1.51437547360799,2.10294522896747,1.88201603418311,1.77768190401844,2.00626985832883,2.31761538561915,2.4580221910701
Arab World,ARB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7591.1925401276,7259.29736123744,6459.95866939723,6057.37557824269,6555.71305362794,6303.38879804251,6030.37659365462,6448.76804879985,6905.99981142504
Arab World,ARB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.08975083762374,3.10776674481051,3.14558842701715,3.20826865698484,3.25509307857064,3.32426875614683,3.42519822145484,3.46298807812025,3.53244359112271
Arab World,ARB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.19977583468054,7.0645688602283,6.98229171169315,6.88496768852463,6.76084344673523,6.59678663175612,6.42917620315858,6.28943722937928,6.18842300434822
Arab World,ARB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,18.2855692240003,17.8864014251392,18.0305470504422,17.7906678199904,18.2925006466799,18.8862996645485,19.8906268280804,20.7153721889353,20.6813746462714
Caribbean small states,CSS,Population growth (annual %),SP.POP.GROW,0.501131442241158,0.404234861975181,0.444484009630739,0.363226824115709,0.801650066715792,0.946415905583182,0.569787976717434,0.627162236860335,0.642854099713262
Caribbean small states,CSS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,17014.8415176527,14492.3838041782,12859.9100196737,11901.075111681,13489.6918049268,13089.2976078262,12857.2361174828,13032.2757122581,14054.7808782613
Caribbean small states,CSS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.83168008600287,1.83848523008097,1.8396718940957,1.87036153838502,1.89179306364999,1.92045221448125,1.9372641969766,1.96956231728783,1.99918301132213
Caribbean small states,CSS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.3286536691153,13.841242563536,13.4562161581604,13.0737406926766,12.5550188222287,12.1619873676837,11.8648973228105,11.4737573392778,11.110862139618
Caribbean small states,CSS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.6044816969493,50.4670547471315,49.7213047899438,49.3409971019232,52.0228463596939,52.2869873651438,51.9077971819993,51.9111562648676,51.6057941267252
Central Europe and the Baltics,CEB,Population growth (annual %),SP.POP.GROW,0.10385936394631,-0.13367547636684,-1.00291129900562,-0.63867745350422,-0.205872946873443,-0.257617487691325,-0.302888085449285,-0.316337439806704,-0.297993499615906
Central Europe and the Baltics,CEB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,20661.3186053039,19558.1107079563,18081.5262584789,16136.1728940228,16132.7975399442,14837.7908645438,13154.4948209496,12899.0357966858,13304.661500465
Central Europe and the Baltics,CEB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.40720856621525,1.49394411075471,1.56807253752419,1.56743022245618,1.57825452419045,1.5818965388923,1.589114330923,1.52845198024661,1.46689050277441
Central Europe and the Baltics,CEB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,31.1074152059814,30.5091914564563,29.9805281678824,29.3062524887833,28.43493996603,27.5401939070102,26.6688860844215,25.8004653110818,24.9495917742748
Central Europe and the Baltics,CEB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.7274251224519,50.4535956367507,49.7104857827281,48.8439051707734,49.1655263196294,49.2310778142192,49.1482870951084,48.631636460602,48.6072832275272
Early-demographic dividend,EAR,Population growth (annual %),SP.POP.GROW,1.17335447434549,1.11896236573035,1.0537443092784,1.21571614142701,1.22262600683525,1.21989783757211,1.26100135075766,1.33001077454781,1.37347316967011
Early-demographic dividend,EAR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4257.03810830471,4012.912644513,3648.23733464573,3315.11093170974,3589.10528609773,3518.25561269765,3336.35166589102,3276.16355404318,3313.82305891074
Early-demographic dividend,EAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.29816654586579,2.3189517975754,2.34167487073807,2.37325097006909,2.42779561788204,2.48215945277498,2.51536902880117,2.57543828929898,2.606063609279
Early-demographic dividend,EAR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.76973223151741,9.51957811239101,9.35179459808185,9.21821091692258,9.01617829868768,8.78698872011671,8.57415653599647,8.38237671745189,8.21343142690871
Early-demographic dividend,EAR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,36.8947831753218,36.0323794481919,34.8131684257466,33.6918801837174,34.846626210626,34.7105395486414,34.6574407203267,34.6000087903162,34.5938407807422
East Asia & Pacific,EAS,Population growth (annual %),SP.POP.GROW,0.202813447771952,0.189441757588777,0.240515831746838,0.408846548690979,0.518117368664481,0.602464921030028,0.705272469380137,0.702994192128918,0.717905028401864
East Asia & Pacific,EAS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,13919.0477250635,13675.4961051004,12977.7333306456,11754.7683216119,11786.6049215553,11179.5899216827,10304.2955171529,9963.81596929596,9883.72559267377
East Asia & Pacific,EAS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.33558396383792,1.36273194142218,1.41678562989011,1.49672719570705,1.66210584012914,1.69915751133178,1.87010279533447,1.87658988593015,1.83427086836941
East Asia & Pacific,EAS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.5358557670256,18.9074074423537,18.2504246064163,17.5955716119454,16.888564948508,16.2175962588705,15.5529077992954,14.9355482706695,14.3824491524454
East Asia & Pacific,EAS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,58.3740742940321,58.3120646350926,58.6303208103625,57.9636030945478,59.2046605641519,59.2923043336291,59.2450865312488,59.4821738986728,59.6691460291535
East Asia & Pacific (excluding high income),EAP,Population growth (annual %),SP.POP.GROW,0.185776878891948,0.234938160938111,0.314672689212406,0.452341336047048,0.550254605067876,0.642815839523057,0.757561926599341,0.747918955883516,0.764918012604477
East Asia & Pacific (excluding high income),EAP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10656.8973883815,10236.1814719449,9496.87999286411,8460.51985840368,8375.15726342945,7773.36444238696,7083.01127275682,6739.83564740634,6528.6712210323
East Asia & Pacific (excluding high income),EAP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.36140449889156,1.38552648865081,1.4404934680796,1.52789689503569,1.70480430061126,1.74043475080494,1.92583111307555,1.92845332128009,1.87853330070305
East Asia & Pacific (excluding high income),EAP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.6334854389964,17.0045743670541,16.3438628342789,15.7018289388936,15.0002071545208,14.3294034228775,13.6703326768777,13.0683164190734,12.5420414878949
East Asia & Pacific (excluding high income),EAP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,58.6957150068845,58.6998596008229,59.1538370009648,58.4717514804647,59.8375154934857,60.025382774114,60.0851671825199,60.4393375704409,60.7236836839443
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,0.183862594333235,0.23329577316355,0.31401226881642,0.453261414135534,0.552005486782092,0.645371494905098,0.761249005677729,0.751293281787118,0.768433864028813
East Asia & Pacific (IDA & IBRD countries),TEA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10776.8154840505,10351.1700461387,9603.40391327845,8555.38894675315,8469.14879157774,7860.73707195667,7162.81199557023,6816.02712062161,6602.70292969588
East Asia & Pacific (IDA & IBRD countries),TEA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.35619349886656,1.38038247288067,1.43590189186902,1.52420342921216,1.70329191143946,1.73925892870635,1.92683294089381,1.92938890858833,1.87874321014974
East Asia & Pacific (IDA & IBRD countries),TEA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.6358974702517,17.0082289920427,16.3456471348265,15.6995063038212,14.9923249667448,14.3145288466108,13.6461552898621,13.033880103434,12.5013530455239
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,58.4517628558773,58.4546432940765,58.9273787233717,58.2380421229377,59.6037889126441,59.793441428122,59.8559056176116,60.2162920361422,60.5022136022584
Euro area,EMU,Population growth (annual %),SP.POP.GROW,0.455467039790369,0.429279769941731,0.0636851427298447,0.141183349191362,0.182555333029983,0.305339591222967,0.196591609106755,0.277164835719651,0.277766866073292
Euro area,EMU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,44564.6671933946,44501.4143474272,42427.0649830914,38234.4826253576,40341.8880187042,38899.3240910767,35880.3948789249,36421.760355828,37749.8709110383
Euro area,EMU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37673347562412,1.44278671682895,1.50830730430334,1.47945704089057,1.50367163161597,1.52642188392298,1.54580992787289,1.57007164981904,1.54977026045957
Euro area,EMU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,34.6402295651237,34.0112512411157,33.4281639075504,32.8858854617959,32.3932885109116,31.8988362454315,31.4054657428902,30.8911905596759,30.3899943467641
Euro area,EMU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.9611263693435,51.6464228378871,51.073494635552,50.3543878741854,51.1051211587649,50.9010678894041,50.8080015963381,50.6511606707361,50.4604172054539
Europe & Central Asia,ECS,Population growth (annual %),SP.POP.GROW,0.0626281268025575,0.0387394237555467,0.0788820450043725,0.190151853782786,0.355281342275243,0.398738229694059,0.385905098959419,0.449451607245949,0.441713550994013
Europe & Central Asia,ECS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,29376.0444000929,28658.9189497011,26898.4808042045,24151.8509214838,25469.3383727818,24538.7318538743,22957.5062905712,23457.9679366412,24760.3326749209
Europe & Central Asia,ECS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5788144791023,1.6175340232916,1.68455772912544,1.67128981888818,1.68789097789203,1.71605646647266,1.73633335363005,1.77899809911973,1.77296605537938
Europe & Central Asia,ECS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,27.4541946443599,26.8258415345454,26.31037657655,25.8439569990191,25.3024930762846,24.7574844429119,24.2470405854375,23.740536859525,23.2572666204737
Europe & Central Asia,ECS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.473218788598,51.3047112229272,50.6241750700883,50.0693479496688,50.8234210513939,50.8350437480612,50.7505675730049,50.6632402079147,50.4840979628359
Europe & Central Asia (excluding high income),ECA,Population growth (annual %),SP.POP.GROW,-0.715010311050236,-0.536442817497267,0.608143972420624,0.719705931470484,0.889547860488011,0.865370429976721,0.871976113568057,0.902545800421007,0.885609344039038
Europe & Central Asia (excluding high income),ECA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7754.05028057722,6886.37937308996,6412.87115070758,5856.48888072487,6054.49255622598,6091.53032357297,6100.54304499327,6306.71823972876,6947.465552771
Europe & Central Asia (excluding high income),ECA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.98319922951597,1.99761943167423,2.05327215094739,2.04866965001195,2.05779747580473,2.07097771355963,2.07702560950614,2.1241199435158,2.14316805188918
Europe & Central Asia (excluding high income),ECA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.6229000104337,16.2527106560473,15.9514474968642,15.5510361182253,15.0706622375574,14.6335278721211,14.2738097140726,13.9281114718933,13.6302419484324
Europe & Central Asia (excluding high income),ECA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,44.4839692636286,44.3037281171461,44.1507495488133,43.5977925048101,45.1981314083165,45.248625292856,45.2209614722901,45.0983674964069,44.8733564437102
Europe & Central Asia (IDA & IBRD countries),TEC,Population growth (annual %),SP.POP.GROW,-0.507676356241987,-0.466743264770076,0.0592796338489172,0.201445919607678,0.436690882032129,0.428994779626632,0.467195629386051,0.502940513741098,0.500071705774404
Europe & Central Asia (IDA & IBRD countries),TEC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11479.0437923345,10353.5402601308,9502.74239497389,8639.98809727814,8927.1255467757,8462.84497817964,7929.4133172019,8183.17835434039,9255.77086006053
Europe & Central Asia (IDA & IBRD countries),TEC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.72759819616869,1.74819605661482,1.81460622917907,1.8137923602446,1.82063857935928,1.85062707707563,1.86761573198124,1.92465667595616,1.92967855180098
Europe & Central Asia (IDA & IBRD countries),TEC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.348297757772,20.7432891753352,20.2906998325825,19.8463613937577,19.2512827120809,18.6592132530162,18.1307388828589,17.613283208585,17.13586752448
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,49.1550672710186,49.11323842715,48.4070340511113,47.8312734605082,48.7661256798593,49.0261373475219,48.9994752176197,48.9864681713321,48.8997979974694
European Union,EUU,Population growth (annual %),SP.POP.GROW,0.384016882806988,0.330237285891451,-0.14412771789192,-0.00883750758193382,0.129990340516999,0.226283711237084,0.144811184101519,0.198866460412297,0.196771280273822
European Union,EUU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,40801.6527032609,40570.0493815296,38563.212689676,34670.8918322075,36309.3318877118,34871.3469028703,32075.3842057311,32471.5351314339,33662.1619758855
European Union,EUU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.38605100363443,1.45647330781556,1.52616520464091,1.5055152515273,1.52723560688075,1.54686849145319,1.56432682451614,1.57014308662688,1.54008667093178
European Union,EUU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,33.8943565685457,33.2812252251396,32.7187745162767,32.1483133050322,31.5744413112585,30.9976592220188,30.4277010303832,29.8443331908837,29.268501589122
European Union,EUU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.9090676525919,51.5887653356483,50.9913870372786,50.2598250287703,50.9222579859141,50.7675407177465,50.6711889450128,50.4299824512816,50.2645458917278
Fragile and conflict affected situations,FCS,Population growth (annual %),SP.POP.GROW,1.9722539809274,1.89778804715376,2.18776192904849,2.22230381017643,2.20111520458581,2.19105018726657,2.21352712271255,2.21653974899583,2.21595392079001
Fragile and conflict affected situations,FCS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1786.3485038719,1798.14001117779,1743.92715761506,1708.40137050911,1811.71611699436,1716.23361988669,1657.37053119354,1771.95823569237,1950.60666205117
Fragile and conflict affected situations,FCS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.18166207272726,4.22091823482488,4.27545113747126,4.32662442806955,4.39265166870199,4.4543544536253,4.51825859293666,4.58901139342968,4.65280278789177
Fragile and conflict affected situations,FCS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.05157074207143,7.07281554023829,7.11593994774707,7.11752492296494,7.09496388916074,7.05818479999865,7.02008504125174,6.9818001411572,6.95031732729401
Fragile and conflict affected situations,FCS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,53.3936308311154,50.5018696105695,50.8142769585762,51.0507358885409,52.3574857962047,53.0347156785774,53.4688649975375,54.1511351689719,54.5980899367308
Heavily indebted poor countries (HIPC),HPC,Population growth (annual %),SP.POP.GROW,2.58382569029571,2.6039305560871,2.69837604262292,2.76199816104367,2.78235199383994,2.86228693391458,2.9286931607585,2.8770019294705,2.8494534794996
Heavily indebted poor countries (HIPC),HPC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1102.21272345747,1070.3291967592,1004.01349788468,959.016402506466,973.22460673548,941.472236118652,895.881957598323,907.154198516232,934.01212195135
Heavily indebted poor countries (HIPC),HPC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.47735901262395,4.54630641313522,4.61790268227431,4.69264955144654,4.76740744271933,4.84006886160077,4.91497106719012,4.99010443094873,5.05956536973213
Heavily indebted poor countries (HIPC),HPC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.43421621774222,5.40466110832721,5.39743540304502,5.40610452062067,5.40095590544047,5.38528680024703,5.37811122428392,5.38007131015493,5.38680561302969
Heavily indebted poor countries (HIPC),HPC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,58.9559354055156,56.5189591840214,56.8795667624197,56.4280621772635,57.8677749190965,58.3375301727937,58.639324774068,59.380394240065,59.9917258360573
High income,HIC,Population growth (annual %),SP.POP.GROW,0.729130790589974,0.479548319209139,-0.118514598105239,0.266660659844216,0.337018050877654,0.345942843080989,0.438210790774263,0.603644130757382,0.625470892043321
High income,HIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,48706.1531488396,47651.7545949935,44820.0417310268,40604.7723644936,42055.6858060929,40444.2594480507,37699.3017183734,37471.4118081662,38362.3461678696
High income,HIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.43526312694028,1.47507000760315,1.52262368892594,1.51484088849558,1.55877036254292,1.59889445600281,1.62930564394354,1.67297591162225,1.67655561584446
High income,HIC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,29.5850640326363,28.9597461422838,28.4148761499926,27.795755129765,27.1977945797599,26.5906522145212,25.9856064028397,25.4066316232525,24.8668955787796
High income,HIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.3968794251522,54.0677664124273,53.5617559910994,53.1121741127279,53.7861894686916,53.4890982191444,53.1927946836866,52.9771238211029,52.7481118005465
IBRD only,IBD,Population growth (annual %),SP.POP.GROW,0.486436282731791,0.46751763594103,0.550449821296559,0.683770518425126,0.789862664540512,0.861612980587834,0.932682491591315,0.953984972188331,0.992734888066621
IBRD only,IBD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,8033.92098439677,7597.71555953059,7039.36417456499,6351.25193977588,6573.21257400091,6233.75569933286,5786.58560790976,5660.69004145551,5770.69928025662
IBRD only,IBD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.71719049984257,1.73601770936686,1.7729090348739,1.82431808064711,1.93030330398479,1.97846273355886,2.07377286275981,2.11006628241237,2.0996527451268
IBRD only,IBD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.8372489214286,14.3854386449968,13.9772493264223,13.5932218359154,13.1271567874964,12.6571578322921,12.2034952140302,11.781683685362,11.4043904792417
IBRD only,IBD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,46.662044624755,46.175291130778,45.7818286978466,44.6255828156488,46.1989560759744,46.3384626440401,46.488934958861,46.6688009333721,46.7923647504828
IDA & IBRD total,IBT,Population growth (annual %),SP.POP.GROW,0.934738824862006,0.917768072657551,0.987984750360909,1.09005436431857,1.16201859259254,1.20508737285498,1.24834584850742,1.25349672383008,1.27197386589205
IDA & IBRD total,IBT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6223.75426665367,5933.39713921148,5524.94399672073,5020.86197065326,5209.12017109549,4961.05241019387,4623.2450894807,4543.25294698733,4642.27833046907
IDA & IBRD total,IBT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.30805111008659,2.32443321996776,2.35376572726763,2.39271597246786,2.47528474453778,2.51552256748262,2.5912102464161,2.62344273987186,2.62200848462247
IDA & IBRD total,IBT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.8053560695761,12.4752077817836,12.180808774629,11.9071266726426,11.5640410032356,11.2089887779399,10.8638083905653,10.5422119263492,10.2533371863426
IDA & IBRD total,IBT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,47.7430728974089,47.0569961954585,46.7375060581393,45.7392844989773,47.0795887627646,47.1678604141104,47.3048676579135,47.4646972198618,47.6212584451238
